item_id	name	classname	invgfx
44219	聖誕草莓蛋糕塊	power.Potion	3780
44220	草莓蛋糕	power.Potion	5538
47109	歸零NPC魔杖	0	118
42112	GM專用道具箱1號	0	3913
42113	GM專用道具箱2號	0	3913
140507	安塔瑞斯的骸骨精華	0	1060
140508	法利昂的骸骨精華	0	1063
140509	巴拉卡斯的骸骨精華	0	1058
140510	林德拜爾的骸骨精華	0	1059
240412	待設定	0	8062
71478	飾品碎片	0	2460
81029	靈魂石：巴風特	0	5103
81028	靈魂石：邪惡的鐮刀死神	0	5103
81027	靈魂石：不滅的巫妖	0	5103
81026	靈魂石：闇黑的騎士范德	0	5103
81025	靈魂石：殘忍的艾莉絲	0	5103
81024	靈魂石：不死的木乃伊王	0	5103
81023	靈魂石：地獄的黑豹	0	5103
71477	25小時 能量石	0	4108
71476	10小時 能量石	0	4106
71475	5小時 能量石	0	4104
71474	1小時 能量石	0	4094
71473	防具碎片	0	2462
71472	武器碎片	0	2460
240413	淬鍊的袋子	0	2092
241216	對武器神煉的卷軸	0	5761
241217	對防具神煉的卷軸	0	5758
56286	初級武器保護卷軸	0	3072
56287	中級武器保護卷軸	0	3072
56288	高級武器保護卷軸	0	3072
241219	傲慢之塔移動傳送符(RF)	0	6225
241220	傲慢之塔支配傳送符(RF)	0	6225
241218	封印的傲慢之塔RF傳送符	0	6225
70088	追蹤BOSS卷軸	teleport.Scroll_TrackBoss 0 1	1814
71481	歐林的日記(上)	0	4198
71482	歐林的日記(下)	0	4198
241221	幻生寶石	0	8206
600016	莫波的箱子：果汁300個	0	3902
600017	莫波的箱子：果液100個	0	3902
600018	莫波的箱子：果液200個	0	3902
600019	莫波的箱子：果液300個	0	3902
600020	時光沙漏：2小時	choice.TimeHourglass 	3903
600021	時光沙漏：4小時	choice.TimeHourglass 	3903
600022	侏儒葡萄果汁	0	3904
600023	侏儒葡萄果液	0	3905
600024	寒冰的 涼鞋原石	0	5192
600025	寒冰的 禮服絲料	0	5190
242315	傳送卷軸寶箱	0	3913
600026	寒冰的 頭飾原石	0	5191
600027	木箱	0	0
49150	夏納的變身卷軸(等級40)	sosc.Sharna 6832	2975
49151	夏納的變身卷軸(等級52)	sosc.Sharna 6842	2975
49152	夏納的變身卷軸(等級55)	sosc.Sharna 6852	2975
49153	夏納的變身卷軸(等級60)	sosc.Sharna 6862	2975
49154	夏納的變身卷軸(等級65)	sosc.Sharna 6872	2975
49155	夏納的變身卷軸(等級70)	sosc.Sharna 6882	2975
70089	娃娃卡片	0	464
241222	幻生寶石袋子	0	8204
241223	神聖項鍊碎片	0	8191
70658	魔法卷軸 (敏捷提升)	0	863
70659	魔法卷軸 (迴避提升)	0	863
70660	魔法卷軸 (破壞盔甲)	0	863
70661	魔法卷軸 (精準目標)	0	863
70662	魔法卷軸 (灼熱武器)	0	863
70663	魔法卷軸 (閃亮之盾)	0	863
70664	魔法卷軸 (呼喚盟友)	0	863
70665	魔法卷軸 (勇猛意志)	0	863
70666	魔法卷軸 (援護盟友)	0	863
70667	魔法卷軸 (王者霸氣)	0	863
46008	修練者的牛排	power.Potion	4955
46009	修練者的煎鮭魚	power.Potion	4956
46010	修練者的火雞	power.Potion	4944
46011	修練者的養生的雞湯	power.Potion	4978
600014	莫波的箱子：果汁100個	0	3902
600015	莫波的箱子：果汁200個	0	3902
47037	雷電魔杖	wand.Lightning_Magic_Wand	1491
70720	魔法卷軸 (驚悚死神)	0	863
70721	魔法卷軸 (暴龍之眼)	0	863
70722	魔法卷軸 (覺醒：巴拉卡斯)	0	863
70723	魔法卷軸 (鏡像)	0	863
70724	魔法卷軸 (混亂)	0	863
70725	魔法卷軸 (粉碎能量)	0	863
70726	魔法卷軸 (幻覺：歐吉)	0	863
70727	魔法卷軸 (立方：燃燒)	0	863
70728	魔法卷軸 (專注)	0	863
70729	魔法卷軸 (心靈破壞)	0	863
70730	魔法卷軸 (骷髏毀壞)	0	863
70731	魔法卷軸 (幻覺：巫妖)	0	863
70732	魔法卷軸 (立方：地裂)	0	863
70733	魔法卷軸 (耐力)	0	863
70734	魔法卷軸 (幻想)	0	863
70735	魔法卷軸 (隱身破壞者)	0	863
70736	魔法卷軸 (幻覺：鑽石高崙)	0	863
70737	魔法卷軸 (立方：衝擊)	0	863
70738	魔法卷軸 (洞察)	0	863
70739	魔法卷軸 (恐慌)	0	863
70740	魔法卷軸 (疼痛的歡愉)	0	863
70741	魔法卷軸 (幻覺：化身)	0	863
70742	魔法卷軸 (立方：和諧)	0	863
242230	地獄赤鬼的秘藥	0	1761
242231	巨型骷髏的晶魄	extra.ItemUse	5801
70647	魔法卷軸 (影之防護)	0	863
49000	待設定	0	3863
41800	神秘岩石的移動卷軸	teleport.SOR_UserSet false	474
42114	待設定	0	0
42115	待設定	0	0
42116	待設定	0	0
42117	待設定	0	0
42118	待設定	0	0
42119	待設定	0	0
42120	待設定	0	0
42121	待設定	0	0
42122	待設定	0	0
42123	待設定	0	0
42124	待設定	0	0
42125	待設定	0	0
42126	待設定	0	0
42127	待設定	0	0
42128	待設定	0	0
42129	待設定	0	0
42130	增加經驗值道具	extra.ItemUse	0
181004	測試物資包	0	3913
242304	王族全技能包	0	3913
242305	騎士全技能包	0	3913
242306	妖精[共通]全技能包	0	3913
242307	[地]妖全技能包	0	3913
242308	[水]妖全技能包	0	3913
242309	[火]妖全技能包	0	3913
242310	[風]妖全技能包	0	3913
242311	法師全技能包	0	3913
242312	黑妖全技能包	0	3913
242313	龍騎全技能包	0	3913
242314	幻術全技能包	0	3913
472548	精靈水晶(生命呼喚)	0	688
47102	變速水晶(攻擊減速)	0	1174
47101	變速水晶(攻擊加速)	0	1174
47100	變速水晶(移動減速)	0	1174
47099	變速水晶(移動加速)	0	1174
70090	追蹤BOSS卷軸	teleport.Scroll_TrackBoss 0 1	1814
242317	全匕首寶箱	0	3913
242318	全單手劍寶箱	0	3913
242319	全雙手劍寶箱	0	3913
242320	全弓箭寶箱	0	3913
242321	全魔杖寶箱	0	3913
242322	全雙刀寶箱	0	3913
242323	全鋼爪寶箱	0	3913
242324	全鎖鏈劍寶箱	0	3913
242325	全奇古獸寶箱	0	3913
242326	全斧頭寶箱	0	3913
242327	全槍矛寶箱	0	3913
242328	全鐵手甲寶箱	0	3913
242329	全頭飾寶箱	0	3913
242330	全內衣寶箱	0	3913
242331	全盔甲寶箱	0	3913
242332	全斗篷寶箱	0	3913
242333	全手套寶箱	0	3913
242334	全盾牌寶箱	0	3913
242335	全臂甲寶箱	0	3913
242336	全脛甲寶箱	0	3913
242337	全長靴寶箱	0	3913
242338	全耳環寶箱	0	3913
242339	全項鍊寶箱	0	3913
242340	全腰帶寶箱	0	3913
242341	全戒指寶箱	0	3913
242342	全符石寶箱	0	3913
242343	全遺物寶箱	0	3913
242344	全締約寶箱	0	3913
242345	全紋樣寶箱	0	3913
242346	全魔具寶箱	0	3913
500090	變身卷軸：村姑	shop.PolyUserSet 1080 1800	472
472549	寶石粉	Firework	2456
47110	控制假人魔杖	0	116
47111	七十刀	0	545
70600	魔法卷軸 (造屍術)	0	863
70701	魔法卷軸 (體能激發)	0	863
70702	魔法卷軸 (水之元氣)	0	863
500552	整理背包	TidyItems	1869
40767	寵物素質卡	Pet_Information	5390
242347	全匕首寶箱+0	0	3913
242348	全單手劍寶箱+0	0	3913
242349	全雙手劍寶箱+0	0	3913
242350	全弓箭寶箱+0	0	3913
242351	全魔杖寶箱+0	0	3913
242352	全雙刀寶箱+0	0	3913
242353	全鋼爪寶箱+0	0	3913
242354	全鎖鏈劍寶箱+0	0	3913
242355	全奇古獸寶箱+0	0	3913
242356	全斧頭寶箱+0	0	3913
242357	全槍矛寶箱+0	0	3913
242358	GM測試物資箱	0	3913
472554	倫提斯耳環強化卷軸	0	3852
472555	星月飾品魔法卷軸	0	3852
472556	耳環強化卷軸	0	3852
242359	中階裝備測試物資箱	0	3913
70703	魔法卷軸 (屬性之火)	0	863
70704	魔法卷軸 (污濁之水)	0	863
242362	2階魔法娃娃袋子	0	3263
242363	3階魔法娃娃袋子	0	3263
242364	4階魔法娃娃袋子	0	3263
242365	5階魔法娃娃袋子	0	3263
242408	失去魔力的符石(70等)	0	4779
242452	古魯丁村莊傳送符	teleport.SOR_UserSet true	1036
242445	羽化的 巧克力蛋糕	brave.StatusBraveCake 1027	2901
242430	[受祝福]對盔甲施法的卷軸	reel.ScrollEnchantArmor	467
242423	淬鍊的武器原石	0	11936
242424	淬鍊的防具原石	0	11937
242425	淬鍊的飾品原石	0	11938
242426	魔法卷軸 (魔法屏障)	0	6033
84086	待設定	0	9749
49149	夏納的變身卷軸(等級30)	sosc.Sharna 6822	2975
71479	配件碎片	0	2460
242429	淬鍊的配件原石	0	11939
242431	[受祝福]對武器施法的卷軸	reel.ScrollEnchantWeapon	468
242432	強化能力T恤禮盒	0	4069
242433	締約晶鑽	0	11957
242443	神說詠讚勳章	0	11968
242444	羽化的 巧克力蛋糕	brave.StatusBraveCake 1027	2901
242446	羽化的 兔子的肝	hp.UserAddHp 400 700 189	904
242447	羽化的 艾草年糕	mp.UserAddMp 10 25 190	1158
242448	羽化的 艾草年糕	mp.UserAddMp 10 25 190	1158
242450	城盟榮譽貨幣	0	9749
242451	城盟榮譽寶箱	0	11980
47007	體力增強卷軸	power.Potion	863
47008	魔力增強卷軸	power.Potion	863
242457	古代終極體力恢復劑	hp.UserAddHp 48 54 197	1163
600013	配送密密召喚笛：果液300個	Fedex_Mimic_Flute 8479 600019 8473	2442
600012	配送密密召喚笛：果液200個	Fedex_Mimic_Flute 8479 600018 8473	2442
600011	配送密密召喚笛：果液100個	Fedex_Mimic_Flute 8479 600017 8473	2442
600010	配送密密召喚笛：果汁300個	Fedex_Mimic_Flute 8479 600016 8473	2442
600009	配送密密召喚笛：果汁200個	Fedex_Mimic_Flute 8479 600015 8473	2442
600008	配送密密召喚笛：果汁100個	Fedex_Mimic_Flute 8479 600014 8473	2442
70670	魔法卷軸 (心靈轉換)	0	863
242483	巧克力蛋糕	brave.StatusBraveCake 1027	2901
242484	濃縮體力恢復劑	hp.UserAddHp 10 20 189	535
242485	濃縮強力體力恢復劑	hp.UserAddHp 30 50 194	532
242486	濃縮終極體力恢復劑	hp.UserAddHp 60 80 197	536
242487	古代體力恢復劑	hp.UserAddHp 10 16 189	1161
242488	古代強力體力恢復劑	hp.UserAddHp 16 48 194	1162
242489	羽化的 濃縮體力恢復劑	hp.UserAddHp 10 20 189	535
242490	羽化的 濃縮強力體力恢復劑	hp.UserAddHp 30 50 194	532
242491	羽化的 古代體力恢復劑	hp.UserAddHp 10 16 189	1161
242492	羽化的 古代強力體力恢復劑	hp.UserAddHp 16 48 194	1162
242493	羽化的 古代終極體力恢復劑	hp.UserAddHp 48 54 197	1163
242494	魔王金幣袋子(S級)	0	4936
242495	魔王金幣袋子(A級)	0	4936
242496	魔王金幣袋子(B級)	0	4936
242497	魔王金幣袋子(C級)	0	4936
242498	魔王金幣袋子(D級)	0	4936
472600	影魔造型卡	extra.ItemUse	1345
242501	晶鑽市場交易中心傳送符	teleport.SOR_UserSet true	1036
242500	封印的日輪印記(體力+80)	0	5567
242502	封印的日輪印記(體力+20)	0	5567
242503	封印的日輪印記(魔力+80)	0	5567
242504	封印的日輪印記(魔力+20)	0	5567
242505	封印的日輪印記(近距離攻擊+3)	0	5567
242506	封印的日輪印記(遠距離攻擊+3)	0	5567
242507	封印的日輪印記(攻擊成功+5)	0	5567
242508	封印的日輪印記(攻擊成功+2)	0	5567
242509	封印的日輪印記(力量+2)	0	5567
242510	封印的日輪印記(敏捷+2)	0	5567
242511	封印的日輪印記(體質+2)	0	5567
242512	封印的日輪印記(智力+2)	0	5567
242513	封印的日輪印記(精神+2)	0	5567
242514	封印的日輪印記(負重增加)	0	5567
242515	封印的日輪印記(減免+3)	0	5567
242516	封印的日輪印記(體力回復+5)	0	5567
242517	封印的日輪印記(魔力回復+5)	0	5567
242518	封印的日輪印記(魔法攻擊+2)	0	5567
242519	封印的日輪印記(防禦-10)	0	5567
242520	封印的日輪印記(防禦-3)	0	5567
242521	封印的日輪印記(魔法防禦+10%)	0	5567
242522	封印的日輪印記(四屬性防禦+5)	0	5567
600007	莫波的契約書：果液300個	0	2419
600006	莫波的契約書：果液200個	0	2419
60457	未記載的[神諭]變身卡(一日)	0	3448
60458	未記載的[神諭]變身卡(三日)	0	3448
60459	未記載的[聖殿]變身卡(一日)	0	3448
60460	未記載的[聖殿]變身卡(三日)	0	3448
70705	魔法卷軸 (精準射擊)	0	863
70706	魔法卷軸 (烈焰之魂)	0	863
70707	魔法卷軸 (能量激發)	0	863
70708	魔法卷軸 (龍之護鎧)	0	863
70709	魔法卷軸 (燃燒擊砍)	0	863
70710	魔法卷軸 (護衛毀滅)	0	863
70711	魔法卷軸 (岩漿噴吐)	0	863
70712	魔法卷軸 (覺醒：安塔瑞斯)	0	863
70713	魔法卷軸 (血之渴望)	0	863
70714	魔法卷軸 (屠宰者)	0	863
70715	魔法卷軸 (恐懼無助)	0	863
70716	魔法卷軸 (岩漿之箭)	0	863
60470	麥斯特耳環飾品箱	0	3942
500541	媽祖保佑卡	0	3558
500542	經驗仙丹(3%)	extra.ItemUse	12035
500543	經驗仙丹(5%)	extra.ItemUse	12035
500544	無限磨刀石	InfinityHone 40308 350	478
600028	贖罪聖書	0	3138
49299	福利傳送卷軸：海音	0	469
49300	福利傳送卷軸：歐瑞	0	469
600005	莫波的契約書：果液100個	0	2419
600002	莫波的契約書：果汁100個	0	2419
600003	莫波的契約書：果汁200個	0	2419
600004	莫波的契約書：果汁300個	0	2419
500551	解人物錯位卷軸	teleport.Scroll_UnlockLoc	1869
472557	羽化的 魔法卷軸 (魔法屏障)	0	6033
61000	密碼修改卷軸	shop.ResetPassword	205
70654	魔法卷軸 (暗影閃避)	0	863
70657	魔法卷軸 (力量提升)	0	863
70656	魔法卷軸 (會心一擊)	0	863
70655	魔法卷軸 (暗影之牙)	0	863
70669	魔法卷軸 (魔法防禦)	0	863
70668	魔法卷軸 (勇者聯盟)	0	863
60527	灑道具魔杖	0	116
70684	魔法卷軸 (地面障礙)	0	863
70648	魔法卷軸 (提煉魔石)	0	863
70687	魔法卷軸 (舞躍之火)	0	863
70686	魔法卷軸 (召喚強力屬性精靈)	0	863
70680	魔法卷軸 (火焰武器)	0	863
70681	魔法卷軸 (風之神射)	0	863
70682	魔法卷軸 (風之疾走)	0	863
70683	魔法卷軸 (大地防護)	0	863
40104	傲慢之塔移動卷軸(11F)	teleport.SOR_UserSet	1035
40105	傲慢之塔移動卷軸(21F)	teleport.SOR_UserSet	1035
40106	傲慢之塔移動卷軸(31F)	teleport.SOR_UserSet	1035
40107	傲慢之塔移動卷軸(41F)	teleport.SOR_UserSet	1035
40108	傲慢之塔移動卷軸(51F)	teleport.SOR_UserSet	1035
40109	傲慢之塔移動卷軸(61F)	teleport.SOR_UserSet	1035
40110	傲慢之塔移動卷軸(71F)	teleport.SOR_UserSet	1035
40111	傲慢之塔移動卷軸(81F)	teleport.SOR_UserSet	1035
40112	傲慢之塔移動卷軸(91F)	teleport.SOR_UserSet	1035
40113	傲慢之塔移動卷軸(100F)	teleport.SOR_UserSet	1035
600000	封印的 寒冰鎖鏈劍	0	5123
600001	封印的 寒冰奇古獸	0	5125
49268	愛瑪伊的畫像	hp.UserAddHp 10 30 189	2440
49276	伊森之心	0	2439
49277	萊斯塔的戒指	0	1028
41704	哈汀日記：11月10日	extra.ItemUse	1760
41705	哈汀日記：6月2日	extra.ItemUse	1760
41706	哈汀日記：8月9日	extra.ItemUse	1760
41707	哈汀日記：10月12日	extra.ItemUse	1760
41708	哈汀日記：2月24日	extra.ItemUse	1760
41709	哈汀日記：2月25日	extra.ItemUse	1760
41710	哈汀日記：5月5日	extra.ItemUse	1760
41711	哈汀日記：1月1日	extra.ItemUse	1760
41712	哈汀日記：6月9日	extra.ItemUse	1760
41713	哈汀日記：8月19日	extra.ItemUse	1760
41714	黑暗哈汀的日記本	extra.ItemUse	2498
49289	海的秘密	0	3689
49290	海的秘密	0	3689
49291	海的秘密	0	3689
49292	福利傳送卷軸：說話之島	0	469
49293	福利傳送卷軸：古魯丁	0	469
49294	福利傳送卷軸：肯特	0	469
49295	福利傳送卷軸：風木	0	469
49296	福利傳送卷軸：燃柳	0	469
49297	福利傳送卷軸：銀騎士	0	469
242550	龍騎士書板(覺醒：林德拜爾)	0	3037
242551	龍騎士書板(雷霆：勇猛)	0	3037
242552	龍騎士書板(殺手：勇猛)	0	3037
242553	龍騎士書板(奧拉奇里亞)	0	3037
242554	龍騎士書板(堅固記事)	0	3037
242555	龍騎士書板(橫衝直撞)	0	3037
242556	龍騎士書板(哈爾巴斯)	0	3037
42082	指定傳送(船舶之墓 深海)	teleport.SOR_UserSet false	551
42048	指定傳送(歐姆地監)	teleport.SOR_UserSet false	551
41763	記憶擴充水晶	extra.ItemMemory 2	5193
70685	魔法卷軸 (魔法消除)	0	863
600029	血盟副君主任命調令	shop.GovernorPaper	466
83004	待設定	0	3293
600030	魔法娃娃：火焰之子箱子	0	2473
600031	魔法娃娃：少年帕克箱子	0	2473
600032	魔法娃娃：騎士帕克箱子	0	2473
600033	魔法娃娃：魔騎士帕克箱子	0	2473
600034	魔法娃娃：少女帕歐箱子	0	2473
600035	魔法娃娃：魔法師帕歐箱子	0	2473
600036	魔法娃娃：魔導師帕歐箱子	0	2473
600044	精準衝擊	0	0
600042	君臨天下	0	0
600043	鐵壁	0	0
600041	鐵血盟約	0	0
600037	君臨體魄	0	859
600038	王權怒火	0	0
600039	君王庇護	0	0
600040	榮耀光環	0	0
600045	鐵壁：精通	0	0
600046	衝鋒盾擊	0	0
600047	致命衝擊	0	0
600048	絕禦斬擊	0	0
600049	裂地之擊	0	0
600050	岩石屏障	0	0
600051	碎石之擊	0	0
600052	毀壞護甲	0	0
600053	大地共鳴	0	0
600054	鋼鐵壁壘	0	0
600055	冰寒箭雨	0	0
600056	水舞療癒	0	0
600057	冰晶箭雨	0	0
600058	水之詛咒	0	0
600059	生命湧泉	0	0
600060	獻祭之泉	0	0
600061	熾焰附魔	0	0
600062	烈焰印記	0	0
600063	爆裂附魔	0	0
600064	魂焰烙印	0	0
600065	三重炎舞	0	0
600066	焚焰刃擊	0	0
600067	蒼鷹之眼	0	0
600068	獵風印記	0	0
600069	蒼鷹之眼：暴風	0	0
600070	流風箭陣	0	0
600071	獵風印記：暴風	0	0
600072	亂雲渦旋	0	0
600073	奧術湧泉	0	0
600074	奧術脈衝	0	0
600075	奧術共鳴	0	0
600076	神聖庇護	0	0
600077	奧術衝擊	0	0
600078	魔法侵蝕	0	0
600079	影之突襲	0	0
600080	暗殺利刃	0	0
600081	影之狂襲	0	0
600082	影縫術	0	0
600083	刺殺者	0	0
600084	背襲	0	0
600085	屠戮鎖鏈	0	0
600086	奧拉奇里亞	0	0
600087	斷魂鎖鏈	0	0
600088	橫衝直撞	0	0
600089	奧拉奇里亞(覺醒)	0	0
600090	狂龍之眼	0	0
600091	幻影裁決	0	0
600092	幻獸防護	0	0
600093	幻滅骰擊	0	0
600094	混沌之觸	0	0
600095	幻獸屏障	0	0
600096	虛像	0	0
48005	盧恩鞋子技石	reel.Skillstone 5	468
48004	盧恩手套技石	reel.Skillstone 4	468
48003	盧恩盔甲技石	reel.Skillstone 3	468
48002	盧恩頭盔技石	reel.Skillstone 2	468
48001	盧恩武器技石	reel.Skillstone 1	468
48000	盧恩符文	reel.Skillstone 0	468
48006	充能石(高級)	reel.SkillstoneAddEnergy 100	468
48007	充能石(中級)	reel.SkillstoneAddEnergy 50	468
48008	充能石(初級)	reel.SkillstoneAddEnergy 10	468
48009	開技石槽槌子	reel.SkillstoneHammer	468
48010	技石提煉器	reel.SkillstoneRemover	468
48011	[啟示]盧恩符文	reel.Skillstone 10	468
48012	[命定]盧恩武器技石	reel.Skillstone 11	468
48013	[命定]盧恩頭盔技石	reel.Skillstone 12	468
48014	[命定]盧恩盔甲技石	reel.Skillstone 13	468
48015	[命定]盧恩手套技石	reel.Skillstone 14	468
48016	[命定]盧恩鞋子技石	reel.Skillstone 15	468
600126	驟痕武器強化卷軸	reel.E_AttrWeapon 8 2 6 36	3030
600125	風紋武器強化卷軸	reel.E_AttrWeapon 8 1 6 36	3030
600124	風之武器強化卷軸	reel.E_AttrWeapon 8 0 6 36	3030
600120	帕格里奧武器強化卷軸	reel.E_AttrWeapon 4 5 6 36	3032
600103	待設定武器強化卷軸	0	3028
600104	待設定武器強化卷軸	0	3028
600105	待設定武器強化卷軸	0	3028
600119	煉篆武器強化卷軸	reel.E_AttrWeapon 4 4 6 36	3032
600118	焚印武器強化卷軸	reel.E_AttrWeapon 4 3 6 36	3032
600117	炎痕武器強化卷軸	reel.E_AttrWeapon 4 2 6 36	3032
600116	火紋武器強化卷軸	reel.E_AttrWeapon 4 1 6 36	3032
600115	火之武器強化卷軸	reel.E_AttrWeapon 4 0 6 36	3032
600111	伊娃武器強化卷軸	reel.E_AttrWeapon 2 5 6 36	3029
600112	待設定武器強化卷軸	0	3029
600113	待設定武器強化卷軸	0	3029
600114	待設定武器強化卷軸	0	3029
600110	瀑篆武器強化卷軸	reel.E_AttrWeapon 2 4 6 36	3029
600109	潮印武器強化卷軸	reel.E_AttrWeapon 2 3 6 36	3029
600107	水紋武器強化卷軸	reel.E_AttrWeapon 2 1 6 36	3029
600106	水之武器強化卷軸	reel.E_AttrWeapon 2 0 6 36	3029
600121	待設定武器強化卷軸	0	3029
600122	待設定武器強化卷軸	0	3029
600123	待設定武器強化卷軸	0	3029
600102	馬普勒武器強化卷軸	reel.E_AttrWeapon 1 5 6 36	3028
600101	嶽篆武器強化卷軸	reel.E_AttrWeapon 1 4 6 36	3028
600100	磐印武器強化卷軸	reel.E_AttrWeapon 1 3 6 36	3028
600099	岩痕武器強化卷軸	reel.E_AttrWeapon 1 2 6 36	3028
600098	地紋武器強化卷軸	reel.E_AttrWeapon 1 1 6 36	3028
600130	待設定武器強化卷軸	0	3029
600131	待設定武器強化卷軸	0	3029
600132	待設定武器強化卷軸	0	3029
600133	待設定武器強化卷軸	0	3029
600134	待設定武器強化卷軸	0	3029
600135	待設定武器強化卷軸	0	3029
600136	待設定武器強化卷軸	0	3029
600137	待設定武器強化卷軸	0	3029
600138	待設定武器強化卷軸	0	3029
600139	待設定武器強化卷軸	0	3029
600140	待設定武器強化卷軸	0	3029
600141	待設定武器強化卷軸	0	3029
600142	待設定武器強化卷軸	0	3029
600143	待設定武器強化卷軸	0	3029
600144	待設定武器強化卷軸	0	3029
600145	待設定武器強化卷軸	0	3029
600146	待設定武器強化卷軸	0	3029
600147	待設定武器強化卷軸	0	3029
600148	待設定武器強化卷軸	0	3029
600149	待設定武器強化卷軸	0	3029
600150	待設定武器強化卷軸	0	3029
600151	待設定武器強化卷軸	0	3029
600152	待設定武器強化卷軸	0	3029
600153	待設定武器強化卷軸	0	3029
600154	待設定武器強化卷軸	0	3029
600155	待設定武器強化卷軸	0	3029
600156	待設定武器強化卷軸	0	3029
600157	待設定武器強化卷軸	0	3029
600158	待設定武器強化卷軸	0	3029
600159	待設定武器強化卷軸	0	3029
600160	待設定武器強化卷軸	0	3029
600161	待設定武器強化卷軸	0	3029
600162	待設定武器強化卷軸	0	3029
600163	待設定武器強化卷軸	0	3029
600164	待設定武器強化卷軸	0	3029
600165	待設定武器強化卷軸	0	3029
600166	待設定武器強化卷軸	0	3029
600167	待設定武器強化卷軸	0	3029
600168	待設定武器強化卷軸	0	3029
600108	波痕武器強化卷軸	reel.E_AttrWeapon 2 2 6 36	3029
600097	地之武器強化卷軸	reel.E_AttrWeapon 1 0 6 36	3028
600300	九國葉子	0	8062
600128	颶篆武器強化卷軸	reel.E_AttrWeapon 8 4 6 36	3030
600129	沙哈武器強化卷軸	reel.E_AttrWeapon 8 5 6 36	3030
600200	六序初序源晶	choice.LawPowerStone	0
600201	六序凝結源晶	choice.LawPowerStone	0
600202	六序共鳴源晶	choice.LawPowerStone	0
600203	六序聖化源晶	choice.LawPowerStone	0
